id,indra_time,browser_latency,reading_time,attention_esense,meditation_esense,signal_quality,createdAt,updatedAt,label,raw_len,raw_mean,raw_std,raw_min,raw_max,raw_median,raw_q05,raw_q95,raw_abs_mean,raw_clip_ratio,bp_delta,bp_theta,bp_low_alpha,bp_high_alpha,bp_low_beta,bp_high_beta,bp_low_gamma,bp_mid_gamma,split
16,2015-05-09 23:48:09.922,-58,2015-05-09 16:48:10.243,38,53,0,2015-05-09 23:48:10.363,2015-05-09 23:48:10.363+00,ready,512.0,62.833984375,71.40765026898208,-137.0,336.0,44.5,-6.0,244.45,65.935546875,0.0,13168.0,30638.0,5824.0,14563.0,22044.0,9353.0,3300.0,2002.0,train
29,2015-05-09 23:48:09.954,954636,2015-05-09 17:04:04.535,37,78,0,2015-05-09 23:48:09.954,2015-05-09 23:48:09.954+00,ready,512.0,68.078125,42.87397217700239,-33.0,230.0,64.5,6.0,152.0,69.03515625,0.0,967200.0,34284.0,33797.0,15067.0,12712.0,14740.0,9687.0,6937.0,train
29,2015-05-09 23:48:09.954,954636,2015-05-09 17:04:04.535,37,78,0,2015-05-09 23:48:09.954,2015-05-09 23:48:09.954+00,ready,512.0,68.078125,42.87397217700239,-33.0,230.0,64.5,6.0,152.0,69.03515625,0.0,967200.0,34284.0,33797.0,15067.0,12712.0,14740.0,9687.0,6937.0,train
18,2015-05-09 23:48:10.010,-986,2015-05-09 16:48:11.148,47,69,0,2015-05-09 23:48:12.192,2015-05-09 23:48:12.192+00,ready,512.0,53.75390625,80.16144588651213,-141.0,322.0,52.0,-100.0,215.45,74.2734375,0.0,126430.0,22687.0,970.0,6850.0,5962.0,5160.0,2276.0,1143.0,train
17,2015-05-09 23:48:10.093,31,2015-05-09 16:48:10.270,60,41,0,2015-05-09 23:48:10.663,2015-05-09 23:48:10.663+00,ready,512.0,51.109375,32.02043643689722,-45.0,187.0,52.0,-6.0,101.45,53.109375,0.0,32149.0,10694.0,16044.0,1938.0,7941.0,8518.0,1511.0,2339.0,train
23,2015-05-09 23:48:10.188,1540,2015-05-09 16:48:08.714,64,50,0,2015-05-09 23:48:07.239,2015-05-09 23:48:07.239+00,ready,512.0,21.583984375,55.61268102128107,-137.0,193.0,20.5,-69.45,128.45,46.384765625,0.0,1183226.0,54133.0,40881.0,48079.0,40473.0,10523.0,2832.0,3738.0,test
30,2015-05-09 23:48:10.218,773,2015-05-09 16:48:09.685,66,30,0,2015-05-09 23:48:08.977,2015-05-09 23:48:08.977+00,ready,512.0,55.90625,34.89032761292877,-67.0,170.0,55.0,1.5500000000000007,118.34999999999997,57.0390625,0.0,94329.0,39099.0,14064.0,9164.0,16248.0,12636.0,6459.0,4952.0,train
26,2015-05-09 23:48:10.316,"-1,163",2015-05-09 16:48:11.950,48,50,0,2015-05-09 23:48:13.178,2015-05-09 23:48:13.178+00,ready,512.0,30.9609375,84.32669009051105,-214.0,195.0,44.0,-148.0,156.0,74.3359375,0.0,485845.0,199612.0,68990.0,21137.0,23703.0,16890.0,9998.0,13879.0,train
19,2015-05-09 23:48:10.483,14855,2015-05-09 16:47:55.902,67,23,0,2015-05-09 23:47:41.160,2015-05-09 23:47:41.16+00,ready,512.0,42.087890625,32.69254994816154,-71.0,145.0,40.0,-10.45,101.0,44.755859375,0.0,18605.0,13377.0,15409.0,10953.0,11255.0,6920.0,2123.0,6753.0,train
22,2015-05-09 23:48:10.526,7691,2015-05-09 19:48:02.972,57,60,0,2015-05-09 23:47:55.343,2015-05-09 23:47:55.343+00,ready,512.0,50.759765625,93.50218759109366,-226.0,317.0,49.5,-109.45,205.69999999999996,85.673828125,0.0,792989.0,38435.0,20017.0,10049.0,7921.0,8749.0,12181.0,3530.0,train
28,2015-05-09 23:48:10.561,-381,2015-05-09 16:48:11.218,54,47,0,2015-05-09 23:48:11.656,2015-05-09 23:48:11.656+00,ready,512.0,53.638671875,66.65838390713567,-184.0,262.0,57.0,-79.94999999999999,149.45,71.525390625,0.0,339878.0,62303.0,31126.0,40658.0,36666.0,18227.0,11956.0,15707.0,train
27,2015-05-09 23:48:10.581,-938,2015-05-09 16:48:11.657,63,23,0,2015-05-09 23:48:12.651,2015-05-09 23:48:12.651+00,ready,512.0,32.2578125,149.45591407323045,-373.0,456.0,46.5,-287.15,300.84999999999985,108.3984375,0.0,20164.0,26474.0,17188.0,13613.0,8771.0,41647.0,26094.0,15697.0,train
24,2015-05-09 23:48:10.662,"-1,570",2015-05-09 16:48:12.264,37,75,0,2015-05-09 23:48:13.899,2015-05-09 23:48:13.899+00,ready,512.0,36.955078125,162.676178334906,-423.0,615.0,45.0,-322.0,341.35,111.330078125,0.0,119954.0,21189.0,17460.0,3959.0,7286.0,2565.0,4272.0,4440.0,train
21,2015-05-09 23:48:10.672,-39,2015-05-09 16:48:10.877,75,29,0,2015-05-09 23:48:10.977,2015-05-09 23:48:10.977+00,ready,512.0,54.638671875,24.988362693683715,-21.0,135.0,54.0,17.0,100.0,54.876953125,0.0,490931.0,188038.0,8251.0,7742.0,11826.0,9413.0,5340.0,3270.0,train
18,2015-05-09 23:48:10.910,-985,2015-05-09 16:48:12.131,44,64,0,2015-05-09 23:48:13.189,2015-05-09 23:48:13.189+00,ready,512.0,63.154296875,57.66963446519637,-134.0,209.0,70.0,-39.8,153.79999999999995,73.048828125,0.0,40508.0,44970.0,10923.0,597.0,1657.0,3780.0,1153.0,2159.0,train
29,2015-05-09 23:48:10.975,954636,2015-05-09 17:04:05.554,47,60,0,2015-05-09 23:48:10.975,2015-05-09 23:48:10.975+00,ready,512.0,47.861328125,57.99779687183026,-70.0,311.0,36.5,-23.45,153.14999999999992,53.505859375,0.0,14929.0,18313.0,959.0,5621.0,8377.0,4439.0,3689.0,1059.0,train
29,2015-05-09 23:48:10.975,954636,2015-05-09 17:04:05.554,47,60,0,2015-05-09 23:48:10.975,2015-05-09 23:48:10.975+00,ready,512.0,47.861328125,57.99779687183026,-70.0,311.0,36.5,-23.45,153.14999999999992,53.505859375,0.0,14929.0,18313.0,959.0,5621.0,8377.0,4439.0,3689.0,1059.0,train
20,2015-05-09 23:48:11.013,1011,2015-05-09 16:48:10.009,40,70,0,2015-05-09 23:48:09.052,2015-05-09 23:48:09.052+00,ready,512.0,41.044921875,44.529001408072766,-82.0,226.0,37.0,-17.0,132.89999999999998,46.341796875,0.0,121652.0,39292.0,14036.0,15978.0,10583.0,8425.0,5617.0,3901.0,train
23,2015-05-09 23:48:11.097,1540,2015-05-09 16:48:09.714,67,74,0,2015-05-09 23:48:08.228,2015-05-09 23:48:08.228+00,ready,512.0,27.595703125,86.43118775020892,-203.0,216.0,29.0,-140.6,176.45,71.505859375,0.0,157164.0,33411.0,79205.0,36003.0,24503.0,18891.0,9532.0,3204.0,test
16,2015-05-09 23:48:11.132,-58,2015-05-09 16:48:11.243,29,50,0,2015-05-09 23:48:11.362,2015-05-09 23:48:11.362+00,ready,512.0,27.259765625,94.64153640154554,-326.0,163.0,52.0,-239.5,112.0,76.064453125,0.0,1097900.0,222835.0,77808.0,24627.0,32241.0,14259.0,9207.0,2578.0,train
25,2015-05-09 23:48:11.144,-228,2015-05-09 16:48:11.664,61,70,0,2015-05-09 23:48:11.956,2015-05-09 23:48:11.956+00,ready,512.0,58.271484375,33.6187628878448,-20.0,225.0,56.5,10.0,118.0,58.583984375,0.0,17284.0,32715.0,1885.0,16191.0,7132.0,6278.0,4661.0,2220.0,val
17,2015-05-09 23:48:11.304,31,2015-05-09 16:48:11.267,56,34,0,2015-05-09 23:48:11.298,2015-05-09 23:48:11.298+00,ready,512.0,42.869140625,29.50265587958099,-28.0,147.0,43.0,-3.0,91.0,44.052734375,0.0,29980.0,26788.0,8936.0,17563.0,8007.0,10835.0,2740.0,2323.0,train
26,2015-05-09 23:48:11.323,"-1,161",2015-05-09 16:48:12.968,48,38,0,2015-05-09 23:48:14.195,2015-05-09 23:48:14.195+00,ready,512.0,47.474609375,34.869165896478826,-37.0,148.0,49.0,-8.899999999999999,108.0,49.978515625,0.0,213972.0,100632.0,20243.0,8814.0,16705.0,14461.0,9450.0,6449.0,train
30,2015-05-09 23:48:11.424,773,2015-05-09 16:48:10.695,67,57,0,2015-05-09 23:48:09.983,2015-05-09 23:48:09.983+00,ready,512.0,56.533203125,31.67860561644862,-44.0,151.0,56.5,8.0,107.45,57.357421875,0.0,6431.0,13671.0,20822.0,22020.0,12562.0,10935.0,15517.0,7823.0,train
22,2015-05-09 23:48:11.441,7691,2015-05-09 19:48:03.951,54,67,0,2015-05-09 23:47:56.323,2015-05-09 23:47:56.323+00,ready,512.0,56.224609375,119.02531546903651,-222.0,407.0,55.0,-141.7,246.35,106.451171875,0.0,191947.0,31678.0,11897.0,13459.0,2054.0,4911.0,3378.0,3979.0,train
27,2015-05-09 23:48:11.491,-938,2015-05-09 16:48:12.657,57,16,0,2015-05-09 23:48:13.660,2015-05-09 23:48:13.66+00,ready,512.0,44.337890625,135.6992635455349,-348.0,535.0,55.5,-226.9,280.9999999999998,102.412109375,0.0,212338.0,119104.0,893.0,10261.0,5877.0,8157.0,7262.0,2738.0,train
24,2015-05-09 23:48:11.559,"-1,572",2015-05-09 16:48:13.229,51,66,0,2015-05-09 23:48:14.857,2015-05-09 23:48:14.857+00,ready,512.0,43.8359375,35.67546367597895,-60.0,162.0,41.5,-7.0,105.45,46.5546875,0.0,171163.0,16424.0,1077.0,5483.0,2221.0,5966.0,2399.0,4555.0,train
21,2015-05-09 23:48:11.580,-39,2015-05-09 16:48:11.851,81,38,0,2015-05-09 23:48:11.948,2015-05-09 23:48:11.948+00,ready,512.0,56.5390625,50.22829169522983,-83.0,275.0,50.0,2.0,150.5999999999999,59.65234375,0.0,19144.0,6792.0,1379.0,10148.0,4286.0,14575.0,1543.0,1971.0,train
19,2015-05-09 23:48:11.691,14855,2015-05-09 16:47:57.026,74,27,0,2015-05-09 23:47:42.329,2015-05-09 23:47:42.329+00,ready,512.0,42.88671875,27.476034645821773,-42.0,139.0,44.0,-3.0,85.0,44.5390625,0.0,13841.0,30360.0,5631.0,9553.0,6410.0,11036.0,14403.0,3631.0,train
28,2015-05-09 23:48:11.762,-381,2015-05-09 16:48:12.225,61,63,0,2015-05-09 23:48:12.659,2015-05-09 23:48:12.659+00,ready,512.0,61.76953125,127.45014960428752,-247.0,376.0,55.0,-168.6,293.45,110.8671875,0.0,95742.0,13888.0,7059.0,10077.0,6599.0,4857.0,1853.0,1740.0,train
20,2015-05-09 23:48:11.920,1010,2015-05-09 16:48:10.996,34,61,0,2015-05-09 23:48:10.039,2015-05-09 23:48:10.039+00,ready,512.0,41.447265625,28.68813235182265,-84.0,169.0,41.0,-3.0,85.44999999999999,43.685546875,0.0,123132.0,19309.0,1103.0,1398.0,3003.0,2067.0,1645.0,2008.0,train
29,2015-05-09 23:48:11.962,954639,2015-05-09 17:04:06.538,48,50,0,2015-05-09 23:48:11.962,2015-05-09 23:48:11.962+00,ready,512.0,38.3671875,108.11906566762332,-252.0,393.0,35.0,-166.0,244.0,82.18359375,0.0,652547.0,65151.0,30835.0,9188.0,13360.0,12525.0,6414.0,7336.0,train
29,2015-05-09 23:48:11.962,954639,2015-05-09 17:04:06.538,48,50,0,2015-05-09 23:48:11.962,2015-05-09 23:48:11.962+00,ready,512.0,38.3671875,108.11906566762332,-252.0,393.0,35.0,-166.0,244.0,82.18359375,0.0,652547.0,65151.0,30835.0,9188.0,13360.0,12525.0,6414.0,7336.0,train
23,2015-05-09 23:48:12.006,1540,2015-05-09 16:48:10.733,56,63,0,2015-05-09 23:48:09.247,2015-05-09 23:48:09.247+00,ready,512.0,29.943359375,88.27287413166403,-100.0,537.0,9.0,-68.45,179.0,59.388671875,0.0,143066.0,49547.0,7618.0,4739.0,11001.0,3052.0,965.0,533.0,test
16,2015-05-09 23:48:12.039,-58,2015-05-09 16:48:12.210,35,51,0,2015-05-09 23:48:12.329,2015-05-09 23:48:12.329+00,ready,512.0,50.66796875,40.77298897859984,-54.0,171.0,51.0,-13.0,120.0,54.2578125,0.0,1450487.0,258094.0,14769.0,31767.0,11125.0,8226.0,2658.0,1808.0,train
18,2015-05-09 23:48:12.112,-985,2015-05-09 16:48:13.136,47,75,0,2015-05-09 23:48:14.188,2015-05-09 23:48:14.188+00,ready,512.0,55.431640625,85.9718295911274,-203.0,298.0,64.0,-133.45,237.39999999999984,83.501953125,0.0,94945.0,15273.0,1394.0,7629.0,1576.0,2192.0,1121.0,2909.0,train
17,2015-05-09 23:48:12.214,31,2015-05-09 16:48:12.243,51,50,0,2015-05-09 23:48:12.271,2015-05-09 23:48:12.271+00,ready,512.0,38.98828125,97.98909706656605,-210.0,290.0,44.0,-146.45,226.45,82.35546875,0.0,36430.0,7727.0,14727.0,20979.0,13309.0,3856.0,3941.0,3036.0,train
26,2015-05-09 23:48:12.319,"-1,161",2015-05-09 16:48:13.937,38,41,0,2015-05-09 23:48:15.162,2015-05-09 23:48:15.162+00,ready,512.0,46.470703125,41.86150810043894,-46.0,160.0,40.0,-14.0,119.0,50.271484375,0.0,58793.0,49264.0,1634.0,20362.0,5581.0,6778.0,16541.0,7578.0,train
30,2015-05-09 23:48:12.329,773,2015-05-09 16:48:11.676,57,56,0,2015-05-09 23:48:10.962,2015-05-09 23:48:10.962+00,ready,512.0,54.541015625,54.09047575792346,-87.0,246.0,55.0,-54.45,146.79999999999995,64.677734375,0.0,3277.0,33628.0,3436.0,16331.0,5248.0,11119.0,2564.0,6238.0,train
25,2015-05-09 23:48:12.351,-228,2015-05-09 16:48:12.885,44,69,0,2015-05-09 23:48:13.175,2015-05-09 23:48:13.175+00,color,512.0,59.7421875,31.87744992882655,-25.0,141.0,59.0,4.100000000000001,115.45,60.4296875,0.0,54165.0,44169.0,13302.0,9695.0,4596.0,4518.0,3623.0,2111.0,val
24,2015-05-09 23:48:12.459,"-1,572",2015-05-09 16:48:14.234,67,70,0,2015-05-09 23:48:15.862,2015-05-09 23:48:15.862+00,color,512.0,38.564453125,37.62478906312536,-78.0,194.0,39.0,-22.45,97.89999999999998,44.419921875,0.0,26857.0,5001.0,11677.0,27178.0,10082.0,15507.0,7076.0,12769.0,train
22,2015-05-09 23:48:12.652,7691,2015-05-09 19:48:04.962,60,66,0,2015-05-09 23:47:57.333,2015-05-09 23:47:57.333+00,color,512.0,57.056640625,100.71966972724144,-229.0,355.0,57.5,-117.45,232.35,92.111328125,0.0,124320.0,79423.0,14445.0,12691.0,4026.0,12411.0,3434.0,3465.0,train
28,2015-05-09 23:48:12.662,-381,2015-05-09 16:48:13.236,63,84,0,2015-05-09 23:48:13.673,2015-05-09 23:48:13.673+00,color,512.0,33.869140625,121.83986859377752,-257.0,385.0,42.5,-201.45,220.0499999999999,101.896484375,0.0,64328.0,18057.0,38869.0,7820.0,9298.0,4736.0,3201.0,2831.0,train
27,2015-05-09 23:48:12.704,-938,2015-05-09 16:48:13.654,50,10,0,2015-05-09 23:48:14.651,2015-05-09 23:48:14.651+00,color,512.0,37.435546875,48.61374936213702,-123.0,168.0,36.0,-38.0,117.45,49.126953125,0.0,266264.0,63506.0,12282.0,5578.0,7442.0,10087.0,4756.0,2386.0,train
21,2015-05-09 23:48:12.791,-39,2015-05-09 16:48:12.855,61,26,0,2015-05-09 23:48:12.953,2015-05-09 23:48:12.953+00,color,512.0,27.3125,100.69015747579304,-164.0,327.0,16.5,-129.45,241.35,79.85546875,0.0,100546.0,21137.0,548.0,2032.0,1443.0,1864.0,1292.0,392.0,train
20,2015-05-09 23:48:12.827,1010,2015-05-09 16:48:12.012,44,64,0,2015-05-09 23:48:11.057,2015-05-09 23:48:11.057+00,color,512.0,39.158203125,42.44564965807733,-109.0,249.0,36.5,-18.0,112.45,44.166015625,0.0,18495.0,11929.0,4720.0,2862.0,9236.0,9912.0,5196.0,4538.0,train
19,2015-05-09 23:48:12.900,14855,2015-05-09 16:47:58.214,87,40,0,2015-05-09 23:47:43.516,2015-05-09 23:47:43.516+00,color,512.0,41.654296875,31.34428933193996,-42.0,139.0,40.0,-4.449999999999999,92.45,44.111328125,0.0,24313.0,24016.0,5999.0,9421.0,4502.0,9593.0,3965.0,5664.0,train
16,2015-05-09 23:48:12.946,-58,2015-05-09 16:48:13.216,30,41,0,2015-05-09 23:48:13.336,2015-05-09 23:48:13.336+00,color,512.0,63.9140625,169.07740356415488,-376.0,519.0,66.0,-281.45,379.45,139.26953125,0.0,79375.0,47739.0,29870.0,3166.0,14188.0,8017.0,2733.0,1269.0,train
29,2015-05-09 23:48:12.958,954639,2015-05-09 17:04:07.541,40,48,0,2015-05-09 23:48:12.958,2015-05-09 23:48:12.958+00,color,512.0,58.43359375,59.97521855074778,-124.0,252.0,55.0,-43.45,162.34999999999997,68.1875,0.0,155300.0,97955.0,29415.0,33190.0,13126.0,5204.0,8152.0,3795.0,train
29,2015-05-09 23:48:12.958,954639,2015-05-09 17:04:07.541,40,48,0,2015-05-09 23:48:12.958,2015-05-09 23:48:12.958+00,color,512.0,58.43359375,59.97521855074778,-124.0,252.0,55.0,-43.45,162.34999999999997,68.1875,0.0,155300.0,97955.0,29415.0,33190.0,13126.0,5204.0,8152.0,3795.0,train
18,2015-05-09 23:48:13.011,-985,2015-05-09 16:48:14.139,37,69,0,2015-05-09 23:48:15.493,2015-05-09 23:48:15.493+00,color,512.0,55.794921875,82.0565909286856,-231.0,290.0,65.0,-111.15,190.35,80.826171875,0.0,21942.0,24870.0,2391.0,5826.0,2807.0,2330.0,633.0,993.0,train
17,2015-05-09 23:48:13.126,32,2015-05-09 16:48:13.243,41,56,0,2015-05-09 23:48:13.272,2015-05-09 23:48:13.272+00,color,512.0,55.345703125,28.73477214063764,-22.0,138.0,55.0,6.0,105.0,55.888671875,0.0,349121.0,104164.0,38781.0,26518.0,7217.0,10646.0,4935.0,2532.0,train
23,2015-05-09 23:48:13.213,1540,2015-05-09 16:48:11.700,43,67,0,2015-05-09 23:48:10.220,2015-05-09 23:48:10.22+00,color,512.0,3.0078125,223.4712298349943,-347.0,841.0,1.0,-270.15,626.0,136.48046875,0.0,458674.0,116680.0,115594.0,17083.0,52562.0,32677.0,4764.0,9677.0,test
25,2015-05-09 23:48:13.225,-228,2015-05-09 16:48:13.870,43,81,0,2015-05-09 23:48:14.157,2015-05-09 23:48:14.157+00,color,512.0,59.724609375,115.30503168499916,-205.0,392.0,73.0,-150.45,260.45,107.412109375,0.0,39828.0,26935.0,25209.0,28845.0,10753.0,4281.0,5735.0,2165.0,val
30,2015-05-09 23:48:13.236,773,2015-05-09 16:48:12.666,43,61,0,2015-05-09 23:48:11.958,2015-05-09 23:48:11.958+00,color,512.0,55.47265625,36.15465956926349,-51.0,196.0,55.0,-3.4499999999999997,114.0,57.890625,0.0,151828.0,73952.0,30566.0,6830.0,24169.0,12394.0,16073.0,3778.0,train
26,2015-05-09 23:48:13.320,"-1,161",2015-05-09 16:48:14.955,34,37,0,2015-05-09 23:48:16.182,2015-05-09 23:48:16.182+00,color,512.0,44.20703125,49.87374792224386,-88.0,197.0,38.0,-38.0,135.0,53.2265625,0.0,47280.0,50327.0,41024.0,11907.0,11907.0,6316.0,3971.0,5015.0,train
28,2015-05-09 23:48:13.562,-381,2015-05-09 16:48:14.212,51,84,0,2015-05-09 23:48:14.647,2015-05-09 23:48:14.647+00,color,512.0,51.57421875,55.200684645456604,-140.0,201.0,54.0,-54.0,136.45,63.859375,0.0,361728.0,23977.0,14453.0,6905.0,6031.0,5991.0,2800.0,2600.0,train
22,2015-05-09 23:48:13.568,7691,2015-05-09 19:48:05.929,51,63,0,2015-05-09 23:47:58.302,2015-05-09 23:47:58.302+00,color,512.0,58.33203125,95.08817407542868,-222.0,298.0,59.0,-104.8,211.9,89.98046875,0.0,196761.0,47005.0,8759.0,20759.0,1520.0,6422.0,5924.0,2606.0,train
27,2015-05-09 23:48:13.613,-937,2015-05-09 16:48:14.633,43,16,0,2015-05-09 23:48:15.630,2015-05-09 23:48:15.63+00,color,512.0,36.28125,41.4917984177295,-121.0,133.0,39.0,-37.0,98.45,46.203125,0.0,48232.0,45060.0,6762.0,4594.0,8331.0,26630.0,25466.0,12065.0,train
24,2015-05-09 23:48:13.660,"-1,572",2015-05-09 16:48:15.244,56,61,0,2015-05-09 23:48:16.873,2015-05-09 23:48:16.873+00,color,512.0,41.88671875,74.7876607376404,-237.0,243.0,43.0,-88.45,156.0,69.171875,0.0,104355.0,67741.0,12472.0,9616.0,2639.0,7159.0,9867.0,10271.0,train
21,2015-05-09 23:48:13.698,-39,2015-05-09 16:48:13.868,50,16,0,2015-05-09 23:48:13.964,2015-05-09 23:48:13.964+00,color,512.0,51.994140625,130.69082508937927,-195.0,362.0,66.0,-149.45,310.79999999999995,114.357421875,0.0,1328310.0,351013.0,39346.0,9852.0,8133.0,49291.0,5318.0,3369.0,train
20,2015-05-09 23:48:13.734,1010,2015-05-09 16:48:12.990,50,66,0,2015-05-09 23:48:12.034,2015-05-09 23:48:12.034+00,color,512.0,45.337890625,167.7626703539871,-456.0,557.0,54.0,-334.5,357.9999999999998,118.064453125,0.0,33732.0,65607.0,16075.0,13073.0,5353.0,7229.0,11112.0,6778.0,train
18,2015-05-09 23:48:13.912,-984,2015-05-09 16:48:15.129,17,66,0,2015-05-09 23:48:16.177,2015-05-09 23:48:16.177+00,color,512.0,62.87890625,51.890970662570105,-89.0,181.0,64.0,-22.0,147.45,68.859375,0.0,33259.0,76432.0,2683.0,10413.0,3710.0,1765.0,1199.0,966.0,train
29,2015-05-09 23:48:13.960,954639,2015-05-09 17:04:08.540,35,41,0,2015-05-09 23:48:13.960,2015-05-09 23:48:13.96+00,color,512.0,52.3984375,64.17147315052533,-125.0,284.0,44.0,-33.0,181.14999999999992,61.84375,0.0,136393.0,42675.0,7839.0,9029.0,6975.0,6135.0,2314.0,3649.0,train
29,2015-05-09 23:48:13.960,954639,2015-05-09 17:04:08.540,35,41,0,2015-05-09 23:48:13.960,2015-05-09 23:48:13.96+00,color,512.0,52.3984375,64.17147315052533,-125.0,284.0,44.0,-33.0,181.14999999999992,61.84375,0.0,136393.0,42675.0,7839.0,9029.0,6975.0,6135.0,2314.0,3649.0,train
17,2015-05-09 23:48:14.037,32,2015-05-09 16:48:14.248,23,60,0,2015-05-09 23:48:14.276,2015-05-09 23:48:14.276+00,color,512.0,43.58203125,23.327012686454804,-9.0,134.0,41.0,7.0,83.44999999999999,43.66796875,0.0,20918.0,37979.0,19027.0,23909.0,2620.0,3729.0,2006.0,2513.0,train
23,2015-05-09 23:48:14.120,1540,2015-05-09 16:48:12.722,34,57,0,2015-05-09 23:48:11.237,2015-05-09 23:48:11.237+00,color,512.0,28.408203125,41.08308287280472,-65.0,162.0,23.0,-34.0,105.0,37.951171875,0.0,994790.0,31983.0,6658.0,5905.0,5419.0,1411.0,575.0,475.0,test
19,2015-05-09 23:48:14.139,14880,2015-05-09 16:47:59.416,84,38,0,2015-05-09 23:47:44.708,2015-05-09 23:47:44.708+00,color,512.0,40.294921875,31.18356897811164,-84.0,128.0,41.0,-12.45,89.44999999999999,43.919921875,0.0,20589.0,18793.0,7560.0,7617.0,5092.0,8615.0,3724.0,6110.0,train
16,2015-05-09 23:48:14.158,-58,2015-05-09 16:48:14.231,14,38,0,2015-05-09 23:48:14.351,2015-05-09 23:48:14.351+00,color,512.0,26.3046875,108.4054569799295,-346.0,180.0,60.0,-255.25,126.34999999999997,89.4921875,0.0,35211.0,100371.0,10716.0,12858.0,2228.0,2492.0,509.0,579.0,train
25,2015-05-09 23:48:14.259,-228,2015-05-09 16:48:15.023,35,66,0,2015-05-09 23:48:15.311,2015-05-09 23:48:15.311+00,color,512.0,53.58984375,95.8154544063774,-221.0,396.0,55.0,-133.35,245.14999999999992,82.48828125,0.0,1363166.0,82687.0,6075.0,8567.0,9540.0,7210.0,1674.0,3270.0,val
26,2015-05-09 23:48:14.318,"-1,161",2015-05-09 16:48:15.954,47,23,0,2015-05-09 23:48:17.179,2015-05-09 23:48:17.179+00,color,512.0,49.279296875,36.266404169432285,-39.0,130.0,51.0,-10.0,106.0,52.072265625,0.0,77028.0,18032.0,681.0,2602.0,6681.0,3913.0,2654.0,1397.0,train
30,2015-05-09 23:48:14.439,773,2015-05-09 16:48:13.664,38,74,0,2015-05-09 23:48:12.951,2015-05-09 23:48:12.951+00,color,512.0,62.8984375,62.55973268651804,-155.0,229.0,57.0,-30.8,180.9,71.96875,0.0,17816.0,21867.0,16596.0,14910.0,6458.0,6365.0,9900.0,11098.0,train
27,2015-05-09 23:48:14.525,-937,2015-05-09 16:48:15.640,43,13,0,2015-05-09 23:48:16.636,2015-05-09 23:48:16.636+00,color,512.0,39.5234375,53.26151061680089,-115.0,215.0,36.5,-41.45,121.89999999999998,52.515625,0.0,21400.0,15020.0,12084.0,5010.0,15494.0,25494.0,22239.0,13041.0,train
24,2015-05-09 23:48:14.560,"-1,572",2015-05-09 16:48:16.225,54,41,0,2015-05-09 23:48:17.854,2015-05-09 23:48:17.854+00,color,512.0,39.458984375,73.64146063168836,-205.0,281.0,44.0,-82.45,156.0,68.111328125,0.0,391165.0,473747.0,11301.0,44619.0,51276.0,26682.0,28447.0,21772.0,train
22,2015-05-09 23:48:14.565,7778,2015-05-09 19:48:06.940,51,63,0,2015-05-09 23:47:59.314,2015-05-09 23:47:59.314+00,color,512.0,50.49609375,100.4708640153513,-234.0,305.0,42.0,-117.0,226.0,89.08203125,0.0,1688341.0,471490.0,138224.0,157511.0,82847.0,90319.0,77435.0,123815.0,train
21,2015-05-09 23:48:14.606,-39,2015-05-09 16:48:14.836,57,20,0,2015-05-09 23:48:14.933,2015-05-09 23:48:14.933+00,color,512.0,53.013671875,126.53509660349114,-273.0,451.0,56.0,-215.0,285.69999999999993,101.599609375,0.0,63203.0,32037.0,2066.0,1885.0,1903.0,4957.0,863.0,1092.0,train
28,2015-05-09 23:48:14.762,-381,2015-05-09 16:48:15.224,50,94,0,2015-05-09 23:48:15.663,2015-05-09 23:48:15.663+00,color,512.0,41.36328125,75.92281789247156,-217.0,277.0,44.0,-84.0,155.0,69.53125,0.0,825172.0,32110.0,46063.0,53830.0,16943.0,14952.0,27562.0,12645.0,train
29,2015-05-09 23:48:14.943,954638,2015-05-09 17:04:09.526,29,43,0,2015-05-09 23:48:14.943,2015-05-09 23:48:14.943+00,color,512.0,48.1015625,42.443729263680325,-117.0,173.0,51.0,-21.45,113.45,54.21484375,0.0,157685.0,79772.0,9714.0,18896.0,29963.0,11963.0,8021.0,9846.0,train
29,2015-05-09 23:48:14.943,954638,2015-05-09 17:04:09.526,29,43,0,2015-05-09 23:48:14.943,2015-05-09 23:48:14.943+00,color,512.0,48.1015625,42.443729263680325,-117.0,173.0,51.0,-21.45,113.45,54.21484375,0.0,157685.0,79772.0,9714.0,18896.0,29963.0,11963.0,8021.0,9846.0,train
20,2015-05-09 23:48:14.943,1010,2015-05-09 16:48:13.999,44,74,0,2015-05-09 23:48:13.041,2015-05-09 23:48:13.041+00,color,512.0,40.44140625,166.85832221310528,-436.0,578.0,59.0,-340.0,335.29999999999984,120.71875,0.0,227384.0,15523.0,17387.0,3405.0,2841.0,2794.0,1170.0,1089.0,train
23,2015-05-09 23:48:15.027,1540,2015-05-09 16:48:13.703,27,43,0,2015-05-09 23:48:12.218,2015-05-09 23:48:12.218+00,color,512.0,29.9609375,66.61293891107863,-115.0,251.0,21.5,-72.45,144.45,56.65234375,0.0,83414.0,79334.0,18813.0,13649.0,22782.0,8220.0,4434.0,2784.0,test
